Timestamp,Ref_Speed_100m,Ref_Dir_100m,Ref_Temp_2m,Ref_Pressure_hPa
2023-03-05T18:00:00Z,6.17,101.5,21.48,861.47
2023-03-05T19:00:00Z,5.27,97.3,19.67,860.49
2023-03-05T20:00:00Z,4.76,102.8,18.99,860.13
2023-03-05T21:00:00Z,6.33,125.6,17.64,860.13
2023-03-05T22:00:00Z,12.01,125.6,17.26,859.62
2023-03-05T23:00:00Z,9.71,134.5,17.0,859.47
2023-03-06T00:00:00Z,10.33,126.8,16.12,858.92
2023-03-06T01:00:00Z,9.63,123.1,17.24,859.45
2023-03-06T02:00:00Z,6.94,109.4,17.77,859.64
2023-03-06T03:00:00Z,10.42,121.2,17.9,860.05
2023-03-06T04:00:00Z,7.46,109.9,19.19,860.69
2023-03-06T05:00:00Z,9.84,123.2,19.39,860.35
2023-03-06T06:00:00Z,6.14,121.1,20.31,860.7
2023-03-06T07:00:00Z,11.27,127.1,22.65,861.98
2023-03-06T08:00:00Z,10.13,143.3,22.33,861.86
2023-03-06T09:00:00Z,8.32,131.6,23.85,862.62
2023-03-06T10:00:00Z,11.69,117.3,25.53,863.75
2023-03-06T11:00:00Z,10.6,117.8,25.54,863.47
2023-03-06T12:00:00Z,13.22,110.7,25.06,863.9
2023-03-06T13:00:00Z,8.6,103.0,25.8,863.2
2023-03-06T14:00:00Z,7.86,104.2,25.01,863.35
2023-03-06T15:00:00Z,7.36,109.6,23.95,862.35
2023-03-06T16:00:00Z,10.7,112.0,23.73,862.51
2023-03-06T17:00:00Z,6.16,122.3,22.66,861.72
2023-03-06T18:00:00Z,11.09,130.6,20.69,860.92
2023-03-06T19:00:00Z,5.16,132.2,19.65,861.34
2023-03-06T20:00:00Z,8.71,135.6,18.84,860.27
2023-03-06T21:00:00Z,7.14,135.3,18.15,860.42
2023-03-06T22:00:00Z,8.66,133.7,18.05,860.45
2023-03-06T23:00:00Z,7.88,137.5,16.94,859.6
2023-03-07T00:00:00Z,8.15,146.5,17.74,860.36
2023-03-07T01:00:00Z,12.41,143.1,16.35,859.06
2023-03-07T02:00:00Z,8.2,149.9,17.05,859.03
2023-03-07T03:00:00Z,9.39,144.5,17.45,859.82
2023-03-07T04:00:00Z,11.28,156.8,19.24,860.86
2023-03-07T05:00:00Z,6.94,151.3,19.58,860.64
2023-03-07T06:00:00Z,5.57,154.2,21.19,861.39
2023-03-07T07:00:00Z,8.91,152.9,22.73,862.09
2023-03-07T08:00:00Z,7.75,145.9,23.0,862.06
2023-03-07T09:00:00Z,8.22,148.8,24.24,863.33
2023-03-07T10:00:00Z,9.64,145.6,23.9,862.92
2023-03-07T11:00:00Z,8.21,151.0,24.5,863.28
2023-03-07T12:00:00Z,10.0,151.4,24.68,863.47
2023-03-07T13:00:00Z,9.82,155.7,24.12,862.35
2023-03-07T14:00:00Z,5.33,142.5,24.63,862.97
2023-03-07T15:00:00Z,9.8,129.6,25.17,863.09
2023-03-07T16:00:00Z,9.0,129.3,23.91,862.68
2023-03-07T17:00:00Z,9.07,130.9,21.89,861.56
2023-03-07T18:00:00Z,6.75,137.0,21.38,861.38
2023-03-07T19:00:00Z,5.58,137.0,19.64,860.8
2023-03-07T20:00:00Z,3.22,143.8,19.28,860.23
2023-03-07T21:00:00Z,6.49,143.8,18.02,860.02
2023-03-07T22:00:00Z,5.86,142.8,17.94,860.08
2023-03-07T23:00:00Z,12.87,135.1,17.3,859.79
2023-03-08T00:00:00Z,7.74,141.7,17.27,859.78
2023-03-08T01:00:00Z,6.95,131.5,16.31,858.68
2023-03-08T02:00:00Z,8.59,121.5,17.22,859.58
2023-03-08T03:00:00Z,10.6,140.2,18.15,860.52
2023-03-08T04:00:00Z,12.37,140.0,19.03,859.94
2023-03-08T05:00:00Z,7.35,139.1,19.33,860.04
2023-03-08T06:00:00Z,11.24,133.4,20.82,861.29
2023-03-08T07:00:00Z,11.13,130.1,21.6,861.35
2023-03-08T08:00:00Z,7.25,124.6,21.91,862.42
2023-03-08T09:00:00Z,11.09,127.0,24.2,862.54
2023-03-08T10:00:00Z,5.27,142.5,23.98,862.61
2023-03-08T11:00:00Z,7.93,128.0,24.6,862.94
2023-03-08T12:00:00Z,10.17,123.5,24.93,862.94
2023-03-08T13:00:00Z,12.01,135.5,24.7,862.84
2023-03-08T14:00:00Z,8.29,144.3,23.97,862.81
2023-03-08T15:00:00Z,9.01,137.7,24.22,862.79
2023-03-08T16:00:00Z,6.43,144.8,22.98,862.16
2023-03-08T17:00:00Z,8.87,146.7,21.96,861.86
2023-03-08T18:00:00Z,6.36,147.3,20.36,861.07
2023-03-08T19:00:00Z,7.51,133.1,19.75,860.52
2023-03-08T20:00:00Z,9.55,140.7,18.47,859.79
2023-03-08T21:00:00Z,9.67,147.1,18.67,860.76
2023-03-08T22:00:00Z,8.02,141.7,17.87,859.37
2023-03-08T23:00:00Z,9.33,140.0,16.39,859.18
2023-03-09T00:00:00Z,8.9,132.1,17.2,859.83
2023-03-09T01:00:00Z,5.48,140.5,17.59,860.28
2023-03-09T02:00:00Z,8.51,149.5,17.96,860.2
2023-03-09T03:00:00Z,11.25,149.1,16.93,859.21
2023-03-09T04:00:00Z,9.66,145.7,19.11,860.15
2023-03-09T05:00:00Z,9.8,142.3,19.89,860.98
2023-03-09T06:00:00Z,9.12,129.7,20.13,861.54
2023-03-09T07:00:00Z,10.59,128.0,22.46,862.37
2023-03-09T08:00:00Z,8.37,134.8,22.75,862.06
2023-03-09T09:00:00Z,7.27,123.6,23.75,862.29
2023-03-09T10:00:00Z,7.62,126.7,23.87,862.8
2023-03-09T11:00:00Z,9.65,136.7,24.19,862.38
2023-03-09T12:00:00Z,6.59,138.5,24.51,862.74
2023-03-09T13:00:00Z,8.83,128.8,25.81,863.97
2023-03-09T14:00:00Z,9.59,125.0,25.21,863.2
2023-03-09T15:00:00Z,6.35,108.8,24.54,863.38
2023-03-09T16:00:00Z,5.13,108.5,23.14,862.07
2023-03-09T17:00:00Z,6.8,101.7,22.29,862.3
2023-03-09T18:00:00Z,7.51,103.4,21.08,861.69
2023-03-09T19:00:00Z,6.38,113.9,19.7,860.64
2023-03-09T20:00:00Z,6.74,124.3,19.16,860.52
2023-03-09T21:00:00Z,9.42,116.8,17.67,859.84
2023-03-09T22:00:00Z,8.19,126.9,17.46,859.24
2023-03-09T23:00:00Z,7.92,129.2,17.62,859.35
2023-03-10T00:00:00Z,7.78,133.5,17.23,859.58
2023-03-10T01:00:00Z,4.32,130.7,16.92,860.05
2023-03-10T02:00:00Z,10.9,129.9,18.07,860.29
2023-03-10T03:00:00Z,7.16,134.0,18.36,859.73
2023-03-10T04:00:00Z,11.63,128.5,19.77,861.18
2023-03-10T05:00:00Z,5.8,125.2,20.29,861.34
2023-03-10T06:00:00Z,12.34,121.5,20.7,861.46
2023-03-10T07:00:00Z,12.13,117.0,21.8,861.61
2023-03-10T08:00:00Z,9.85,116.0,22.84,862.33
2023-03-10T09:00:00Z,9.71,101.2,24.1,862.63
2023-03-10T10:00:00Z,8.69,92.2,24.93,863.47
2023-03-10T11:00:00Z,10.17,116.1,23.84,862.05
2023-03-10T12:00:00Z,11.69,131.6,24.23,863.45
2023-03-10T13:00:00Z,6.78,149.3,25.25,863.29
2023-03-10T14:00:00Z,9.03,144.1,25.06,863.16
2023-03-10T15:00:00Z,9.17,150.7,23.53,862.62
2023-03-10T16:00:00Z,5.99,149.3,23.22,862.21
2023-03-10T17:00:00Z,6.27,149.5,22.61,862.75
2023-03-10T18:00:00Z,7.44,148.0,20.75,861.27
2023-03-10T19:00:00Z,5.39,146.8,19.71,860.17
2023-03-10T20:00:00Z,5.69,153.1,19.11,860.58
2023-03-10T21:00:00Z,8.14,164.1,18.07,859.79
2023-03-10T22:00:00Z,14.98,154.7,18.23,860.05
2023-03-10T23:00:00Z,8.64,165.0,16.53,859.39
2023-03-11T00:00:00Z,9.01,172.0,17.37,859.83
2023-03-11T01:00:00Z,9.33,165.4,17.1,859.4
2023-03-11T02:00:00Z,7.01,166.3,18.3,860.36
2023-03-11T03:00:00Z,7.15,166.9,18.01,860.02
2023-03-11T04:00:00Z,9.8,175.3,18.65,860.09
2023-03-11T05:00:00Z,6.73,192.6,19.03,860.65
2023-03-11T06:00:00Z,9.07,183.2,20.94,861.46
2023-03-11T07:00:00Z,11.01,176.0,21.49,861.42
2023-03-11T08:00:00Z,7.31,175.4,22.07,862.01
2023-03-11T09:00:00Z,5.39,167.3,23.26,862.53
2023-03-11T10:00:00Z,6.85,182.1,25.18,863.01
2023-03-11T11:00:00Z,11.69,190.1,25.37,863.8
2023-03-11T12:00:00Z,6.36,188.5,25.47,863.11
2023-03-11T13:00:00Z,7.37,189.2,24.82,863.29
2023-03-11T14:00:00Z,8.27,180.1,25.41,863.59
2023-03-11T15:00:00Z,11.13,185.5,23.9,862.92
2023-03-11T16:00:00Z,7.79,191.3,23.32,862.11
2023-03-11T17:00:00Z,11.08,185.3,21.75,861.66
2023-03-11T18:00:00Z,9.33,197.2,21.24,862.39
2023-03-11T19:00:00Z,10.49,210.6,20.92,862.05
2023-03-11T20:00:00Z,5.49,225.0,18.29,860.5
2023-03-11T21:00:00Z,9.5,250.0,18.44,859.9
2023-03-11T22:00:00Z,7.41,250.1,17.23,859.89
2023-03-11T23:00:00Z,11.38,245.8,17.24,859.27
2023-03-12T00:00:00Z,8.91,246.6,16.95,858.78
2023-03-12T01:00:00Z,7.22,247.3,16.72,859.25
2023-03-12T02:00:00Z,7.48,259.0,17.73,860.07
2023-03-12T03:00:00Z,8.84,243.2,17.26,859.8
2023-03-12T04:00:00Z,8.68,252.6,18.92,860.94
2023-03-12T05:00:00Z,6.96,258.0,20.05,861.59
2023-03-12T06:00:00Z,7.63,250.0,20.48,861.15
2023-03-12T07:00:00Z,8.06,251.6,21.95,861.97
2023-03-12T08:00:00Z,7.33,241.3,23.16,862.57
2023-03-12T09:00:00Z,9.32,239.6,23.88,862.86
2023-03-12T10:00:00Z,10.85,242.3,24.72,862.38
2023-03-12T11:00:00Z,11.59,234.3,24.33,863.58
2023-03-12T12:00:00Z,8.15,231.2,24.01,863.26
2023-03-12T13:00:00Z,8.46,230.6,23.76,862.81
2023-03-12T14:00:00Z,10.57,223.7,24.23,862.77
2023-03-12T15:00:00Z,6.49,221.2,23.33,862.43
2023-03-12T16:00:00Z,10.36,217.7,22.42,862.52
2023-03-12T17:00:00Z,4.73,220.3,22.06,862.11
2023-03-12T18:00:00Z,5.09,236.4,20.55,861.36
2023-03-12T19:00:00Z,8.09,246.6,19.45,860.27
2023-03-12T20:00:00Z,7.72,259.0,18.87,860.38
2023-03-12T21:00:00Z,10.01,262.1,17.57,859.3
2023-03-12T22:00:00Z,10.87,253.7,17.09,859.54
2023-03-12T23:00:00Z,7.97,262.8,16.9,858.97
2023-03-13T00:00:00Z,7.58,268.2,17.03,860.01
2023-03-13T01:00:00Z,7.52,275.0,17.11,859.43
2023-03-13T02:00:00Z,8.37,276.1,17.12,859.53
2023-03-13T03:00:00Z,10.03,286.0,18.85,860.07
2023-03-13T04:00:00Z,9.25,282.8,18.44,859.98
2023-03-13T05:00:00Z,9.76,285.1,20.92,861.63
2023-03-13T06:00:00Z,13.87,289.1,20.96,860.97
2023-03-13T07:00:00Z,7.35,303.2,21.64,862.31
2023-03-13T08:00:00Z,12.59,315.1,22.81,862.43
2023-03-13T09:00:00Z,10.62,317.8,23.81,862.88
2023-03-13T10:00:00Z,9.92,325.1,23.77,862.45
2023-03-13T11:00:00Z,7.95,324.6,23.66,862.36
2023-03-13T12:00:00Z,7.4,314.8,24.92,863.56
2023-03-13T13:00:00Z,9.02,330.6,25.73,863.41
2023-03-13T14:00:00Z,5.79,307.2,25.42,863.61
2023-03-13T15:00:00Z,6.42,303.7,23.99,862.94
2023-03-13T16:00:00Z,8.63,296.7,22.87,862.32
2023-03-13T17:00:00Z,7.46,305.2,20.82,861.12
2023-03-13T18:00:00Z,11.96,298.2,21.55,861.3
2023-03-13T19:00:00Z,8.08,299.9,19.51,860.78
2023-03-13T20:00:00Z,5.99,308.3,18.92,860.27
2023-03-13T21:00:00Z,6.03,311.4,17.91,859.7
2023-03-13T22:00:00Z,10.04,307.1,17.86,860.29
2023-03-13T23:00:00Z,8.1,294.2,17.22,859.92
2023-03-14T00:00:00Z,8.01,292.7,16.57,859.12
2023-03-14T01:00:00Z,8.27,295.2,17.88,859.69
2023-03-14T02:00:00Z,11.1,298.8,17.71,860.22
2023-03-14T03:00:00Z,11.9,293.4,18.62,859.8
2023-03-14T04:00:00Z,7.48,281.7,18.65,860.1
2023-03-14T05:00:00Z,11.56,296.0,20.21,861.0
2023-03-14T06:00:00Z,7.84,292.5,20.54,861.26
2023-03-14T07:00:00Z,9.25,267.7,22.37,861.54
2023-03-14T08:00:00Z,7.64,276.4,22.73,861.68
2023-03-14T09:00:00Z,9.64,285.6,24.18,862.74
2023-03-14T10:00:00Z,9.08,289.7,23.92,863.2
2023-03-14T11:00:00Z,8.68,288.3,24.81,863.45
2023-03-14T12:00:00Z,8.84,294.1,24.07,862.61
2023-03-14T13:00:00Z,5.68,311.1,24.72,863.14
2023-03-14T14:00:00Z,10.59,319.0,24.41,862.95
2023-03-14T15:00:00Z,7.22,309.8,24.72,862.9
2023-03-14T16:00:00Z,9.83,315.2,22.3,861.86
2023-03-14T17:00:00Z,11.4,305.9,21.39,861.66
2023-03-14T18:00:00Z,10.02,295.0,20.83,861.45
2023-03-14T19:00:00Z,7.16,293.5,19.89,860.78
2023-03-14T20:00:00Z,9.02,298.8,19.72,860.9
2023-03-14T21:00:00Z,8.75,298.5,18.11,860.12
2023-03-14T22:00:00Z,10.44,308.2,17.34,859.93
2023-03-14T23:00:00Z,7.78,307.0,16.9,859.38
2023-03-15T00:00:00Z,13.13,309.1,16.29,859.63
2023-03-15T01:00:00Z,7.84,300.0,16.99,859.19
2023-03-15T02:00:00Z,6.55,301.2,17.36,859.74
2023-03-15T03:00:00Z,10.59,301.0,17.76,859.57
2023-03-15T04:00:00Z,10.29,310.5,19.04,860.18
2023-03-15T05:00:00Z,7.73,308.9,20.09,861.56
2023-03-15T06:00:00Z,7.79,305.1,21.35,861.69
2023-03-15T07:00:00Z,9.99,297.4,22.41,862.15
2023-03-15T08:00:00Z,10.45,294.4,22.46,862.1
2023-03-15T09:00:00Z,10.43,303.3,23.58,862.82
2023-03-15T10:00:00Z,9.9,307.2,23.91,863.01
2023-03-15T11:00:00Z,9.7,310.5,24.63,863.03
2023-03-15T12:00:00Z,8.73,302.8,24.2,863.38
2023-03-15T13:00:00Z,7.9,306.4,24.63,862.79
2023-03-15T14:00:00Z,8.35,317.1,24.11,863.01
2023-03-15T15:00:00Z,9.15,310.0,23.66,862.73
2023-03-15T16:00:00Z,11.78,323.3,22.58,862.09
2023-03-15T17:00:00Z,8.12,319.3,21.57,862.2
2023-03-15T18:00:00Z,9.55,309.3,21.34,861.54
2023-03-15T19:00:00Z,8.91,299.1,19.95,860.66
2023-03-15T20:00:00Z,5.69,286.7,19.49,861.24
2023-03-15T21:00:00Z,7.59,286.3,18.37,860.23
2023-03-15T22:00:00Z,8.46,287.4,18.54,859.55
2023-03-15T23:00:00Z,4.99,275.0,16.84,859.56
2023-03-16T00:00:00Z,9.86,275.1,16.08,859.05
2023-03-16T01:00:00Z,6.43,277.0,16.7,859.22
2023-03-16T02:00:00Z,7.24,289.2,17.5,859.08
2023-03-16T03:00:00Z,8.94,289.2,18.28,859.85
2023-03-16T04:00:00Z,9.77,301.2,18.88,860.86
2023-03-16T05:00:00Z,11.27,302.5,19.39,860.39
2023-03-16T06:00:00Z,9.63,297.4,21.56,861.64
2023-03-16T07:00:00Z,9.31,299.3,22.2,861.52
2023-03-16T08:00:00Z,9.82,307.5,22.45,862.27
2023-03-16T09:00:00Z,9.69,322.7,23.42,862.55
2023-03-16T10:00:00Z,11.9,315.4,24.45,862.92
2023-03-16T11:00:00Z,10.09,302.9,24.82,862.81
2023-03-16T12:00:00Z,8.72,306.0,24.46,862.76
2023-03-16T13:00:00Z,10.42,305.2,24.76,863.26
2023-03-16T14:00:00Z,6.48,313.8,25.25,863.67
2023-03-16T15:00:00Z,12.26,312.5,23.13,861.95
2023-03-16T16:00:00Z,7.28,313.9,22.12,861.4
2023-03-16T17:00:00Z,9.23,304.0,21.63,861.49
2023-03-16T18:00:00Z,7.88,314.9,21.37,861.98
2023-03-16T19:00:00Z,8.89,319.8,19.97,860.82
2023-03-16T20:00:00Z,8.19,316.7,19.49,860.6
2023-03-16T21:00:00Z,6.55,315.1,18.79,860.63
2023-03-16T22:00:00Z,10.12,317.8,16.87,858.92
2023-03-16T23:00:00Z,3.83,325.5,16.96,859.49
2023-03-17T00:00:00Z,9.49,327.3,15.97,859.34
2023-03-17T01:00:00Z,6.81,338.6,16.5,859.39
2023-03-17T02:00:00Z,10.79,341.7,17.17,860.02
2023-03-17T03:00:00Z,9.04,347.6,18.39,860.12
2023-03-17T04:00:00Z,10.56,352.5,18.3,860.13
2023-03-17T05:00:00Z,8.25,351.5,19.82,861.11
2023-03-17T06:00:00Z,5.31,345.9,20.39,860.33
2023-03-17T07:00:00Z,9.34,348.8,21.56,861.36
2023-03-17T08:00:00Z,9.55,346.0,22.65,862.09
2023-03-17T09:00:00Z,9.12,344.0,24.41,863.23
2023-03-17T10:00:00Z,9.86,345.1,24.44,862.53
2023-03-17T11:00:00Z,8.91,343.8,24.66,863.13
2023-03-17T12:00:00Z,11.32,349.5,26.05,863.46
2023-03-17T13:00:00Z,7.97,350.0,24.92,863.22
2023-03-17T14:00:00Z,10.0,351.8,24.73,863.15
2023-03-17T15:00:00Z,12.88,351.5,23.51,863.07
2023-03-17T16:00:00Z,6.62,357.1,22.36,862.05
2023-03-17T17:00:00Z,7.19,356.9,22.01,862.14
2023-03-17T18:00:00Z,7.64,359.1,21.3,861.15
2023-03-17T19:00:00Z,7.01,346.8,19.91,861.1
2023-03-17T20:00:00Z,8.06,331.8,19.1,861.14
2023-03-17T21:00:00Z,6.83,315.5,18.15,859.8
2023-03-17T22:00:00Z,6.87,327.2,17.38,859.06
2023-03-17T23:00:00Z,8.19,304.3,16.89,859.38
2023-03-18T00:00:00Z,12.58,304.6,16.95,859.53
2023-03-18T01:00:00Z,6.44,304.9,16.6,859.26
2023-03-18T02:00:00Z,9.22,307.7,17.51,859.24
2023-03-18T03:00:00Z,6.98,312.9,18.75,859.47
2023-03-18T04:00:00Z,9.97,307.9,18.31,860.54
2023-03-18T05:00:00Z,6.86,314.0,19.95,861.4
2023-03-18T06:00:00Z,6.74,323.7,21.4,861.81
2023-03-18T07:00:00Z,6.2,321.5,21.82,861.47
2023-03-18T08:00:00Z,9.33,301.9,23.18,862.35
2023-03-18T09:00:00Z,6.07,312.0,24.42,862.9
2023-03-18T10:00:00Z,9.94,321.2,24.32,862.43
2023-03-18T11:00:00Z,7.03,309.8,24.94,863.71
2023-03-18T12:00:00Z,14.42,297.6,25.4,863.27
2023-03-18T13:00:00Z,8.35,308.1,25.24,863.62
2023-03-18T14:00:00Z,7.88,314.1,24.0,862.7
2023-03-18T15:00:00Z,8.48,337.6,24.35,863.09
2023-03-18T16:00:00Z,11.15,348.7,23.32,862.18
2023-03-18T17:00:00Z,4.75,346.1,21.88,861.75
2023-03-18T18:00:00Z,6.5,356.1,21.02,861.11
2023-03-18T19:00:00Z,5.34,344.7,20.11,861.49
2023-03-18T20:00:00Z,5.09,345.1,19.9,861.22
2023-03-18T21:00:00Z,5.13,342.2,18.53,860.1
2023-03-18T22:00:00Z,12.79,357.0,17.14,859.32
2023-03-18T23:00:00Z,8.39,352.3,16.36,858.8
2023-03-19T00:00:00Z,9.22,352.3,17.17,859.65
2023-03-19T01:00:00Z,8.88,339.3,16.94,859.32
2023-03-19T02:00:00Z,10.85,341.7,17.61,860.23
2023-03-19T03:00:00Z,4.65,336.5,17.82,859.73
2023-03-19T04:00:00Z,11.69,338.5,19.05,860.41
2023-03-19T05:00:00Z,10.11,336.6,18.91,860.31
2023-03-19T06:00:00Z,9.33,330.8,21.6,861.71
2023-03-19T07:00:00Z,10.38,328.7,21.74,861.29
2023-03-19T08:00:00Z,6.03,316.7,23.15,862.4
2023-03-19T09:00:00Z,9.28,321.9,24.24,862.72
2023-03-19T10:00:00Z,7.0,320.3,24.2,863.25
2023-03-19T11:00:00Z,7.35,330.9,25.31,863.43
2023-03-19T12:00:00Z,5.18,337.6,25.34,863.48
2023-03-19T13:00:00Z,8.7,336.6,24.53,862.85
2023-03-19T14:00:00Z,7.0,331.3,25.08,863.23
2023-03-19T15:00:00Z,9.03,328.0,23.72,862.76
2023-03-19T16:00:00Z,9.21,340.2,23.34,862.63
2023-03-19T17:00:00Z,9.46,350.8,21.5,862.0
2023-03-19T18:00:00Z,7.59,359.3,20.84,860.9
2023-03-19T19:00:00Z,11.58,355.3,19.1,860.52
2023-03-19T20:00:00Z,11.14,338.9,18.88,860.41
2023-03-19T21:00:00Z,7.12,346.4,18.66,860.29
2023-03-19T22:00:00Z,10.21,347.4,17.54,859.67
2023-03-19T23:00:00Z,5.63,349.9,16.92,859.44
2023-03-20T00:00:00Z,7.44,349.5,17.27,859.54
2023-03-20T01:00:00Z,11.16,347.6,17.03,859.77
2023-03-20T02:00:00Z,9.29,340.8,17.83,859.57
2023-03-20T03:00:00Z,7.02,333.1,18.22,860.13
2023-03-20T04:00:00Z,8.72,334.5,18.86,860.89
2023-03-20T05:00:00Z,8.55,339.1,20.31,860.83
2023-03-20T06:00:00Z,8.95,338.7,20.1,860.95
2023-03-20T07:00:00Z,5.29,338.6,22.12,861.44
2023-03-20T08:00:00Z,9.93,335.3,23.37,862.53
2023-03-20T09:00:00Z,9.81,347.7,24.01,862.59
2023-03-20T10:00:00Z,11.97,338.3,24.61,863.5
2023-03-20T11:00:00Z,9.46,345.7,24.26,863.32
2023-03-20T12:00:00Z,11.61,357.8,25.52,863.52
2023-03-20T13:00:00Z,9.72,355.1,25.62,863.64
2023-03-20T14:00:00Z,10.02,3.4,24.66,863.13
2023-03-20T15:00:00Z,9.12,1.6,23.67,862.54
2023-03-20T16:00:00Z,11.03,2.5,22.99,862.8
2023-03-20T17:00:00Z,8.93,0.0,21.37,861.51
2023-03-20T18:00:00Z,9.51,357.8,21.32,861.07
2023-03-20T19:00:00Z,6.4,358.1,20.08,861.08
2023-03-20T20:00:00Z,5.67,0.5,20.04,861.13
2023-03-20T21:00:00Z,10.71,8.8,18.97,860.33
2023-03-20T22:00:00Z,6.6,7.5,18.21,860.05
2023-03-20T23:00:00Z,9.09,7.9,17.74,859.78
2023-03-21T00:00:00Z,10.59,2.0,17.43,859.92
2023-03-21T01:00:00Z,10.04,2.0,16.28,858.86
2023-03-21T02:00:00Z,11.86,358.7,16.87,859.3
2023-03-21T03:00:00Z,9.35,356.8,16.95,859.45
2023-03-21T04:00:00Z,12.07,352.9,19.18,860.56
2023-03-21T05:00:00Z,9.15,347.5,19.77,860.97
2023-03-21T06:00:00Z,10.49,345.9,21.01,860.5
2023-03-21T07:00:00Z,7.84,347.3,20.63,860.97
2023-03-21T08:00:00Z,11.47,340.2,22.29,862.18
2023-03-21T09:00:00Z,10.5,334.4,23.19,862.19
2023-03-21T10:00:00Z,10.38,337.1,24.27,862.43
2023-03-21T11:00:00Z,12.19,346.1,24.7,862.9
2023-03-21T12:00:00Z,6.17,340.5,25.69,862.92
2023-03-21T13:00:00Z,8.42,344.3,23.68,862.78
2023-03-21T14:00:00Z,5.69,347.1,24.62,862.48
2023-03-21T15:00:00Z,9.53,349.2,23.72,862.74
2023-03-21T16:00:00Z,7.0,347.6,23.69,862.2
2023-03-21T17:00:00Z,8.94,338.7,21.83,861.97
2023-03-21T18:00:00Z,8.25,347.5,21.96,861.44
2023-03-21T19:00:00Z,8.35,348.8,20.07,861.21
2023-03-21T20:00:00Z,5.6,342.5,19.48,860.31
2023-03-21T21:00:00Z,8.26,324.3,18.45,860.25
2023-03-21T22:00:00Z,10.27,326.4,18.29,860.16
2023-03-21T23:00:00Z,10.53,317.6,17.89,860.2
2023-03-22T00:00:00Z,7.74,314.5,17.06,859.73
2023-03-22T01:00:00Z,7.85,313.7,17.34,859.8
2023-03-22T02:00:00Z,11.06,315.3,18.51,860.55
2023-03-22T03:00:00Z,5.29,317.8,17.81,859.62
2023-03-22T04:00:00Z,6.87,312.5,18.53,859.9
2023-03-22T05:00:00Z,7.27,312.1,19.24,860.27
2023-03-22T06:00:00Z,8.55,317.8,21.27,861.47
2023-03-22T07:00:00Z,7.61,336.9,22.77,862.26
2023-03-22T08:00:00Z,8.67,321.0,22.6,861.9
2023-03-22T09:00:00Z,10.24,316.5,23.58,862.29
2023-03-22T10:00:00Z,8.72,300.7,24.51,863.26
2023-03-22T11:00:00Z,10.19,285.4,24.98,862.9
2023-03-22T12:00:00Z,8.17,282.8,24.55,862.81
2023-03-22T13:00:00Z,7.72,287.0,24.01,862.82
2023-03-22T14:00:00Z,7.47,276.8,23.21,862.19
2023-03-22T15:00:00Z,8.34,271.1,23.23,861.94
2023-03-22T16:00:00Z,9.11,277.2,23.7,862.62
2023-03-22T17:00:00Z,6.7,281.7,22.84,862.42
2023-03-22T18:00:00Z,8.84,279.9,21.76,862.3
2023-03-22T19:00:00Z,6.07,260.8,20.2,860.83
2023-03-22T20:00:00Z,7.67,258.0,18.45,860.15
2023-03-22T21:00:00Z,8.59,272.0,18.14,860.25
2023-03-22T22:00:00Z,6.77,280.9,17.84,859.92
2023-03-22T23:00:00Z,8.44,264.3,17.68,859.6
2023-03-23T00:00:00Z,9.51,284.6,16.75,859.18
2023-03-23T01:00:00Z,11.71,281.9,16.92,859.68
2023-03-23T02:00:00Z,9.45,286.6,18.05,859.48
2023-03-23T03:00:00Z,9.28,288.0,18.0,859.5
2023-03-23T04:00:00Z,9.42,270.2,19.23,861.03
2023-03-23T05:00:00Z,13.56,275.2,19.56,860.98
2023-03-23T06:00:00Z,8.69,272.9,20.09,860.93
2023-03-23T07:00:00Z,9.89,279.5,22.69,862.37
2023-03-23T08:00:00Z,9.92,271.1,22.38,861.67
2023-03-23T09:00:00Z,6.34,262.1,24.12,862.72
2023-03-23T10:00:00Z,8.97,256.6,24.78,863.3
2023-03-23T11:00:00Z,10.49,264.1,24.61,863.43
2023-03-23T12:00:00Z,8.0,273.1,24.73,862.94
2023-03-23T13:00:00Z,3.93,283.8,25.09,863.62
2023-03-23T14:00:00Z,7.61,286.5,25.74,863.63
2023-03-23T15:00:00Z,7.35,286.4,24.08,862.94
2023-03-23T16:00:00Z,6.61,275.5,22.67,862.55
2023-03-23T17:00:00Z,6.75,270.7,21.85,861.65
2023-03-23T18:00:00Z,7.07,250.7,21.53,861.26
2023-03-23T19:00:00Z,7.73,250.5,20.8,861.63
2023-03-23T20:00:00Z,8.1,237.7,18.77,861.06
2023-03-23T21:00:00Z,9.11,235.6,19.19,860.21
2023-03-23T22:00:00Z,8.8,238.2,18.54,860.06
2023-03-23T23:00:00Z,7.87,238.4,16.3,859.26
2023-03-24T00:00:00Z,7.9,234.2,17.1,859.14
2023-03-24T01:00:00Z,7.46,234.3,17.45,859.37
2023-03-24T02:00:00Z,6.0,222.7,16.79,859.72
2023-03-24T03:00:00Z,7.12,234.5,18.69,860.6
2023-03-24T04:00:00Z,10.66,225.0,18.87,860.31
2023-03-24T05:00:00Z,7.64,237.2,19.89,861.07
2023-03-24T06:00:00Z,7.11,241.1,21.1,861.07
2023-03-24T07:00:00Z,7.7,236.6,21.9,861.45
2023-03-24T08:00:00Z,8.52,244.6,22.84,862.2
2023-03-24T09:00:00Z,8.96,243.8,24.0,862.96
2023-03-24T10:00:00Z,12.06,234.0,24.43,862.98
